# eKEs,vp_T,vpp_T,vp_L,vpp_L,v2,v1-3,v3,v1-3+vL,2v1-3,electronic,elastic
6.800000000000000488e-01,0.000000000000000000e+00,9.010873734437559179e-02,5.486435364449075702e-02,2.289244973399879035e-01,6.336236494268634133e-03,3.041393517248944245e-02,2.385406680195251703e-04,3.429022102780674916e-04,0.000000000000000000e+00,6.261692535512531146e-04,9.473046278725386626e-01
6.900000000000000577e-01,0.000000000000000000e+00,8.992854199004249316e-02,5.474148826084834080e-02,2.283544660028311024e-01,6.333520647239714550e-03,3.035122443500757466e-02,2.434058915409774686e-04,3.576576365500080111e-04,0.000000000000000000e+00,6.234171303753600554e-04,9.459796113388979633e-01
7.000000000000000666e-01,0.000000000000000000e+00,8.974837349949602028e-02,5.461865053911236362e-02,2.277845994074345348e-01,6.330798130669844197e-03,3.028852438987141016e-02,2.482665933596018746e-04,3.723998900394032184e-04,0.000000000000000000e+00,6.206664833990041714e-04,9.446543877332844730e-01
7.100000000000000755e-01,0.000000000000000000e+00,8.956823197181550122e-02,5.449584058130573644e-02,2.272148981614004193e-01,6.328068919960366627e-03,3.022583507651657730e-02,2.531227567984148364e-04,3.871289221622816325e-04,0.000000000000000000e+00,6.179173180667180913e-04,9.433289562919741078e-01
7.199999999999999734e-01,0.000000000000000000e+00,8.938811750656794342e-02,5.437305848995362817e-02,2.266453628753222482e-01,6.325332990391504401e-03,3.016315653457282350e-02,2.579743650983202358e-04,4.018446840954606686e-04,0.000000000000000000e+00,6.151696398498403663e-04,9.420033162474814592e-01
7.299999999999999822e-01,0.000000000000000000e+00,8.920803020381135040e-02,5.425030436808671308e-02,2.260759941628038006e-01,6.322590317121624427e-03,3.010048880386530581e-02,2.628214014176049359e-04,4.165471267750720159e-04,0.000000000000000000e+00,6.124234542466827635e-04,9.406774668285385888e-01
7.399999999999999911e-01,0.000000000000000000e+00,8.902797016409746966e-02,5.412757831924414759e-02,2.255067926404773770e-01,6.319840875186474687e-03,3.003783192441571853e-02,2.676638488314273087e-04,4.312362008950774181e-04,0.000000000000000000e+00,6.096787667826951721e-04,9.393514072600696041e-01
7.500000000000000000e-01,0.000000000000000000e+00,8.884793748847502615e-02,5.400488044747678990e-02,2.249377589280226186e-01,6.317084639498433095e-03,2.997518593644354218e-02,2.725016903313050580e-04,4.459118569057720955e-04,0.000000000000000000e+00,6.069355830106336553e-04,9.380251367631692316e-01
7.600000000000000089e-01,0.000000000000000000e+00,8.866793227849270598e-02,5.388221085735033639e-02,2.243688936481854079e-01,6.314321584845743358e-03,2.991255088036728904e-02,2.773349088245974587e-04,4.605740450122781373e-04,0.000000000000000000e+00,6.041939085107299106e-04,9.366986545550776144e-01
7.700000000000000178e-01,0.000000000000000000e+00,8.848795463620232060e-02,5.375956965394853432e-02,2.238001974267968264e-01,6.311551685891749093e-03,2.984992679680568278e-02,2.821634871339842349e-04,4.752227151730262396e-04,0.000000000000000000e+00,6.014537488908607314e-04,9.353719598491572196e-01
7.800000000000000266e-01,0.000000000000000000e+00,8.830800466416184602e-02,5.363695694287635291e-02,2.232316708927921112e-01,6.308774917174110597e-03,2.978731372657893520e-02,2.869874079969401016e-04,4.898578170982254617e-04,0.000000000000000000e+00,5.987151097867194184e-04,9.340450518548680803e-01
7.900000000000000355e-01,0.000000000000000000e+00,8.812808246543864243e-02,5.351437283026326541e-02,2.226633146782303341e-01,6.305991253104036368e-03,2.972471171071000562e-02,2.918066540652065411e-04,5.044793002483232260e-04,0.000000000000000000e+00,5.959779968619892529e-04,9.327179297777447031e-01
8.000000000000000444e-01,0.000000000000000000e+00,8.794818814361259063e-02,5.339181742276648268e-02,2.220951294183133862e-01,6.303200667965488599e-03,2.966212079042582911e-02,2.966212079042584299e-04,5.190871138324523607e-04,0.000000000000000000e+00,5.932424158085165345e-04,9.313905928193708661e-01
8.100000000000000533e-01,0.000000000000000000e+00,8.776832180277924222e-02,5.326929082757424910e-02,2.215271157514057399e-01,6.300403135914394749e-03,2.959954100715860709e-02,3.014310519927672501e-04,5.336812068068668129e-04,0.000000000000000000e+00,5.905083723464864395e-04,9.300630401773551936e-01
8.200000000000000622e-01,0.000000000000000000e+00,8.758848354755303933e-02,5.314679315240910390e-02,2.209592743190540165e-01,6.297598630977845231e-03,2.953697240254707021e-02,3.062361687220601270e-04,5.482615278733658695e-04,0.000000000000000000e+00,5.877758722245987697e-04,9.287352710453052884e-01
8.300000000000000711e-01,0.000000000000000000e+00,8.740867348307074236e-02,5.302432450553133669e-02,2.203916057660073591e-01,6.294787127053302379e-03,2.947441501843781411e-02,3.110365403955750712e-04,5.628280254777075350e-04,0.000000000000000000e+00,5.850449212202479300e-04,9.274072846128058600e-01
8.400000000000000799e-01,0.000000000000000000e+00,8.722889171499433048e-02,5.290188499574220021e-02,2.198241107402365835e-01,6.291968597907772118e-03,2.941186889688652412e-02,3.158321492283118308e-04,5.773806478080078164e-04,0.000000000000000000e+00,5.823155251396995450e-04,9.260790800653901922e-01
8.499999999999999778e-01,0.000000000000000000e+00,8.704913834951456819e-02,5.277947473238735199e-02,2.192567898929549397e-01,6.289143017176998182e-03,2.934933408015932485e-02,3.206229773462784599e-04,5.919193427931294894e-04,0.000000000000000000e+00,5.795876898182722795e-04,9.247506565845158288e-01
8.599999999999999867e-01,0.000000000000000000e+00,8.686941349335426665e-02,5.265709382536032379e-02,2.186896438786382901e-01,6.286310358364645932e-03,2.928681061073411598e-02,3.254090067859346895e-04,6.064440581010602412e-04,0.000000000000000000e+00,5.768614211205203100e-04,9.234220133475407044e-01
8.699999999999999956e-01,0.000000000000000000e+00,8.668971725377157267e-02,5.253474238510587313e-02,2.181226733550455654e-01,6.283470594841462746e-03,2.922429853130186286e-02,3.301902194936298771e-04,6.209547411372742234e-04,0.000000000000000000e+00,5.741367249404159042e-04,9.220931495276956102e-01
8.800000000000000044e-01,0.000000000000000000e+00,8.651004973856334102e-02,5.241242052262348045e-02,2.175558789832393314e-01,6.280623699844450555e-03,2.916179788476796000e-02,3.349665973250374323e-04,6.354513390430859086e-04,0.000000000000000000e+00,5.714136072015342776e-04,9.207640642940585485e-01
8.900000000000000133e-01,0.000000000000000000e+00,8.633041105606843735e-02,5.229012834947081856e-02,2.169892614276063558e-01,6.277769646476017568e-03,2.909930871425354254e-02,3.397381220445845813e-04,6.499337986939881162e-04,0.000000000000000000e+00,5.686920738572392086e-04,9.194347568115287528e-01
9.000000000000000222e-01,0.000000000000000000e+00,8.615080131517142970e-02,5.216786597776731926e-02,2.164228213558790637e-01,6.274908407703146465e-03,2.903683106309691564e-02,3.445047753248787689e-04,6.644020666979804984e-04,0.000000000000000000e+00,5.659721308908719070e-04,9.181052262408014863e-01
9.100000000000000311e-01,0.000000000000000000e+00,8.597122062530569708e-02,5.204563352019763584e-02,2.158565594391561870e-01,6.272039956356521839e-03,2.897436497485483820e-02,3.492665387461279906e-04,6.788560893938826299e-04,0.000000000000000000e+00,5.632537843159385804e-04,9.167754717383398422e-01
9.200000000000000400e-01,0.000000000000000000e+00,8.579166909645702388e-02,5.192343109001524432e-02,2.152904763519240261e-01,6.269164265129682778e-03,2.891191049330394877e-02,3.540233937955586841e-04,6.932958128496358218e-04,0.000000000000000000e+00,5.605370401763010374e-04,9.154454924563485418e-01
9.300000000000000488e-01,0.000000000000000000e+00,8.561214683916718027e-02,5.180125880104606562e-02,2.147245727720780706e-01,6.266281306578153770e-03,2.884946766244216379e-02,3.587753218668277119e-04,7.077211828605919257e-04,0.000000000000000000e+00,5.578219045463689166e-04,9.141152875427479563e-01
9.400000000000000577e-01,0.000000000000000000e+00,8.543265396453728067e-02,5.167911676769201823e-02,2.141588493809442606e-01,6.263391053118568669e-03,2.878703652649004449e-02,3.635223042594307131e-04,7.221321449477882595e-04,0.000000000000000000e+00,5.551083835312926743e-04,9.127848561411459061e-01
