# eKEs,vp_T,vpp_T,vp_L,vpp_L,v2,v1-3,v3,v1-3+vL,2v1-3,electronic,elastic
7.700000000000000178e-01,0.000000000000000000e+00,2.870940904342366706e-01,1.744198384445643235e-01,7.261068965081726168e-01,2.047746722070161590e-02,9.684637438496528083e-02,9.154632404548962692e-04,1.541832826029299573e-03,-4.480951650647646382e-03,1.951382170443330226e-03,3.034760642107979522e-02
7.800000000000000266e-01,0.000000000000000000e+00,2.866759246963669905e-01,1.741226549957201608e-01,7.246811420785899127e-01,2.048029383021616676e-02,9.669911282972651345e-02,9.316525820804221012e-04,1.590234579757962606e-03,-4.433381252658556530e-03,1.943620041926396669e-03,3.032207895160710445e-02
7.900000000000000355e-01,0.000000000000000000e+00,2.862577745559548026e-01,1.738254690740203001e-01,7.232553251120511506e-01,2.048313059790905083e-02,9.655185481837912087e-02,9.478468276679486272e-04,1.638650447832725073e-03,-4.385799728022877347e-03,1.935856656508266492e-03,3.029655830436609951e-02
8.000000000000000444e-01,0.000000000000000000e+00,2.858396400972317841e-01,1.735282806661103405e-01,7.218294452708340359e-01,2.048597757863802882e-02,9.640460037006130800e-02,9.640460037006134703e-04,1.687080506476074061e-03,-4.338207016652757472e-03,1.928092007401225856e-03,3.027104451619925043e-02
8.100000000000000533e-01,0.000000000000000000e+00,2.854215214050375149e-01,1.732310897585397358e-01,7.204035022147807776e-01,2.048883482765660388e-02,9.625734950404946089e-02,9.802501368525908931e-04,1.735524832460325507e-03,-4.290603058026911006e-03,1.920326087768599223e-03,3.024553762421480774e-02
8.200000000000000622e-01,0.000000000000000000e+00,2.850034185648242513e-01,1.729338963377605731e-01,7.189774956012749962e-01,2.049170240061754314e-02,9.611010223975914590e-02,9.964592539908143781e-04,1.783983503112587451e-03,-4.242987791186689228e-03,1.912558890724303526e-03,3.022003766578915465e-02
8.300000000000000711e-01,0.000000000000000000e+00,2.845853316626633100e-01,1.726367003901269903e-01,7.175514250852205178e-01,2.049458035357653099e-02,9.596285859674658081e-02,1.012673382176723169e-03,1.832456596319785537e-03,-4.195361154732134973e-03,1.904790409332406684e-03,3.019454467856928087e-02
8.400000000000000799e-01,0.000000000000000000e+00,2.841672607852500643e-01,1.723395019018940932e-01,7.161252903190179486e-01,2.049746874299580163e-02,9.581561859470978659e-02,1.028892548668025077e-03,1.880944190533734035e-03,-4.147723086817971944e-03,1.897020636606670070e-03,3.016905870047523197e-02
8.499999999999999778e-01,0.000000000000000000e+00,2.837492060199098276e-01,1.720423008592171510e-01,7.146990909525423596e-01,2.050036762574784094e-02,9.566838225348991975e-02,1.045116780920478470e-03,1.929446364776268028e-03,-4.100073525149567147e-03,1.889249565510094878e-03,3.014357976970255884e-02
8.599999999999999867e-01,0.000000000000000000e+00,2.833311674546035164e-01,1.717450972481505966e-01,7.132728266331196387e-01,2.050327705911910228e-02,9.552114959307252129e-02,1.061346106589695091e-03,1.977963198644431750e-03,-4.052412406978833474e-03,1.881477188954458306e-03,3.011810792472483650e-02
8.699999999999999956e-01,0.000000000000000000e+00,2.829131451779335893e-01,1.714478910546472223e-01,7.118464970055051744e-01,2.050619710081380900e-02,9.537392063358893224e-02,1.077580553532961295e-03,2.026494772315718534e-03,-4.004739669100107133e-03,1.873703499799849728e-03,3.009264320429621761e-02
8.800000000000000044e-01,0.000000000000000000e+00,2.824951392791498206e-01,1.711506822645571524e-01,7.104201017118578765e-01,2.050912780895774654e-02,9.522669539531754268e-02,1.093820149811080113e-03,2.075041166553373215e-03,-3.957055247845964359e-03,1.865928490854194951e-03,3.006718564745397906e-02
8.900000000000000133e-01,0.000000000000000000e+00,2.820771498481549067e-01,1.708534708636270105e-01,7.089936403917178609e-01,2.051206924210211696e-02,9.507947389868511012e-02,1.110064923690232391e-03,2.123602462711750034e-03,-3.909359079082990428e-03,1.858152154872779816e-03,3.004173529352109281e-02
9.000000000000000222e-01,0.000000000000000000e+00,2.816591769755112384e-01,1.705562568374989207e-01,7.075671126819825796e-01,2.051502145922746989e-02,9.493225616426829994e-02,1.126314903643861566e-03,2.172178742741733004e-03,-3.861651098207522642e-03,1.850374484557771411e-03,3.001629218210889738e-02
9.100000000000000311e-01,0.000000000000000000e+00,2.812412207524461749e-01,1.702590401717094248e-01,7.061405182168818406e-01,2.051798451974759518e-02,9.478504221279478170e-02,1.142570118354572324e-03,2.220770089196211130e-03,-3.813931240141316126e-03,1.842595472557724979e-03,2.999085635311969297e-02
9.200000000000000400e-01,0.000000000000000000e+00,2.808232812708584270e-01,1.699618208516887052e-01,7.047138566279536054e-01,2.052095848351355445e-02,9.463783206514485291e-02,1.158830596716059827e-03,2.269376585235617812e-03,-3.766199439327192269e-03,1.834815111467094076e-03,2.996542784674944074e-02
9.300000000000000488e-01,0.000000000000000000e+00,2.804053586233242745e-01,1.696645988627593915e-01,7.032871275440188974e-01,2.052394341081767437e-02,9.449062574235272960e-02,1.175096367835051303e-03,2.317998314633526631e-03,-3.718455629724612150e-03,1.827033393825729666e-03,2.994000670349045851e-02
